Sample	Rawname	Barcode	Pedigree	Genotype	FW	Run	Batch	pyruvate	valine	leucine	isoleucine	glycerate	fumarate	threonine	beta-alanine	homoserine	aspartate	GABA	threonate	alpha-ketoglutarate	asparagine	glycerol-1-P	shikimate	ornithine	citrulline	citrate	allantoin	lysine	hydroxycinnamate	tryosine	sacchalic_acid	mucic_acid	caffeic_acid	glucose-6-P	turanose	maltose	chlorogenic_acid_1	galactinol	chlorogenic_acid_2	chlorogenic_acid_3	raffinose	phosphate	glycine	serine	malate	glutamate	trans-aconitate	quinic_acid	fructose	glucose	sucrose
MGH173	181210_088	81-173-C49	Ames 28290	C49	43.8	2	MGH1	0.31645511	0.386702662	0.180336925	0.165308651	0.752327988	2.248924089	0.362134083	1.984150881	0.790072602	1.096186905	0.736245812	1.920929923	0.39598637	0.654118592	1.569212595	1.00036809	1.253370753	1.029648816	0.71450493	0.883904535	0.412134509	0.738607848	0.726876926	0.890215574	0.330753678	1.16263458	0.999532326	0.891673606	0.972229768	0.944355961	0.099497682	0.792855865	1.956403929	0.126043307	0.831097568	0.717753053	0.832116826	1.135179214	1.108231981	0.615689981	0.684838125	0.859538142	1.104832142	0.560015213
MGH174	181210_089	81-174-CML277	PI 595550	CML277	48.3	2	MGH1	0.671095243	0.953995585	1.13831168	1.058295144	0.725742798	1.792048348	1.191347759	0.614758494	1.001957042	1.08102229	0.61297776	1.27655835	0.588108372	0.491261599	1.630537964	1.333943608	1.037257066	0.75407695	1.359684734	0.378779497	0.48804028	0.842887848	0.835010035	1.047351331	1.440000689	1.227547518	1.156220976	0.792323478	1.650197142	0.750770855	0.713658758	2.266988363	1.198678262	0.837674747	0.688973798	0.634768194	0.626176756	1.591550166	1.586348937	1.264797745	1.533840553	1.156542081	1.474165796	0.967433571
MGH175	181210_090	81-175-NC310	Ames 27151	NC310	52	2	MGH1	0.721484661	1.002739526	0.919582024	0.99250755	0.365773021	1.322735849	0.808651373	0.642012103	0.441576939	0.966119392	1.181874484	0.726774597	0.773320007	0.213441992	0.763912215	1.088130984	0.292788663	0.536795328	1.05626572	0.899775665	0.401340261	0.830734404	1.014087008	0.764393679	0.831777876	1.275570803	0.891698516	1.04550614	1.086172528	0.236551046	0.718765092	2.003073966	0.759411	0.292926303	0.481614666	0.888600232	0.920523264	0.980282939	1.142171219	0.185479713	1.118473347	0.726914409	0.695662336	0.80874168
MGH176	181210_091	81-176-I.A. 23	Ames 21803	I.A. 23	48.1	2	MGH1	0.710906803	1.067670588	0.597702318	0.667819519	0.751177598	0.53729755	1.151195568	2.116046136	0.977404589	1.072339489	1.077396325	1.11764105	0.700694442	2.373495715	1.745045528	1.024491817	0.553911174	0.487208891	0.999248952	0.881523212	0.271193882	0.604187399	0.643840688	0.736515088	0.228391564	0.986845197	0.884781446	1.357612868	0.825919523	0.428230477	0.389282686	1.659523001	0.648717475	0.599864688	0.261702253	1.667832751	1.187071832	0.599405836	2.586788537	0.249727194	0.811707627	1.040979618	1.128962166	1.285991738
MGH177	181210_092	81-177-4722	PI 587130	4722	48	2	MGH1	0.643368216	0.726096393	0.973976241	0.980571277	0.723515113	0.356260847	0.938094241	0.209105319	1.125507002	1.216535147	0.130061237	1.057636763	0.9039447	0.133532334	0.608923754	1.503507637	3.453387572	1.08924337	1.414045551	0.529062699	0.895453014	0.656261401	1.014499203	0.617509851	1.907523113	0.930235536	1.010955172	1.34234615	1.168881745	0.549324156	0.600900815	1.904943476	4.116378381	1.146039315	1.566726215	0.338774664	0.346795209	1.068489162	1.384016744	1.436017264	1.696850381	0.850946958	1.230830343	0.578502845
MGH178	181210_093	81-178-CM37	Ames 20190	CM37	54.1	2	MGH1	0.412412749	0.840300135	0.43930701	0.513590829	0.545585788	2.072900889	0.580501338	0.753088557	0.586633004	0.891431315	1.170158631	1.169679281	0.548175582	0.096651147	1.31749207	1.099103175	0.6882756	0.37514092	0.975358982	1.114981775	0.189647123	0.762818957	0.950905786	0.908417098	0.785147428	0.683424829	1.04864493	0.964906035	2.194471246	10.27204666	0.476167924	2.060542276	1.01463888	0.174208121	0.550547219	1.82206521	0.681136265	1.254961266	1.662554421	0.987948588	2.377340794	3.147017826	2.329198824	1.491643154
MGH179	181210_094	81-179-Tzi10	PI 506248	Tzi10	46.7	2	MGH1	0.932934468	0.666476225	0.534023816	0.561546126	0.516652941	0.605728137	0.602950179	0.389134383	0.502007176	1.134875902	0.522727964	0.828165959	0.577693577	0.110508885	0.884988958	1.345037789	0.447408456	0.515854006	0.991611935	0.400445005	0.360625111	1.39186153	0.787925068	0.23964515	0.608442386	0.084531731	0.84633959	0.690200022	1.026553249	0.241132141	0.741229706	0.779079588	0.684997677	0.41089433	0.773705308	0.770987479	0.469051477	1.562423035	1.315274019	0.980162461	1.018259135	0.601237111	1.157420688	0.788808725
MGH180	181210_095	81-180-M14	NSL 30867	M14	45.9	2	MGH1	0.643827785	0.705259796	0.960062248	0.873128032	1.3489164	0.800193279	0.843495507	0.369224016	0.861709586	1.10736789	0.319009454	1.743638366	0.856785606	0.378827286	0.972386829	1.114256878	1.989399226	1.825163178	0.861467322	0.246840056	0.468399539	1.159065695	0.832442527	0.95795026	0.71379813	1.139948518	1.207028301	1.191325351	1.612559952	0.904417194	1.05414886	0.70878235	2.649340108	1.309031733	1.55230436	1.023942796	0.684529242	0.960953099	1.00410408	0.263135754	1.020639477	1.19839176	1.313096598	1.086946935
MGH181	181210_096	81-181-IV.B. 22	Ames 21860	IV.B. 22	48.4	2	MGH1	0.384534724	0.495023029	0.344379656	0.524153621	0.805184894	1.200096351	0.693481892	0.521459222	0.331963977	0.915765234	0.411381913	0.708729715	0.400471672	0.226938922	0.842953801	0.865373849	0.267259848	0.261682115	1.114493891	NA	0.191830425	1.735622988	0.507151919	0.346552461	0.992207474	0.240819382	1.390518686	0.764143116	0.852954411	1.449907786	0.479409643	0.809358462	1.425854583	0.399273094	1.431049454	1.087104717	0.237081984	1.183391121	0.721530887	0.583052107	0.838587791	0.378534147	0.586846296	1.232613971
MGH182	181210_097	81-182-W182B	Ames 19330	W182B	53.6	2	MGH1	0.978335218	1.291304721	1.637985339	1.205938109	0.768979883	0.400182912	0.947837702	0.559881233	0.60140882	0.827892067	0.136481262	0.895830631	0.962345278	1.416577116	1.776546325	0.716981026	3.091100392	2.09619914	0.751368038	0.644454834	0.616057714	0.894310529	1.10397831	0.649063677	1.77152236	0.900451068	1.23906659	1.372518169	1.069608463	0.054486348	0.531966425	1.055934425	0.341995379	0.703855558	0.955665775	1.212039385	0.951911503	0.428879631	1.608222512	0.152664344	0.647841938	1.964744042	2.291968218	1.244144655
MGH183	181210_098	81-183-CML61	Ames 27078	CML61	56.6	2	MGH1	1.551479674	0.904007221	0.861207712	0.676371495	0.565932314	0.292482787	0.993055287	0.953225641	0.747283714	0.867897401	1.182796644	0.796814489	1.378442816	2.045070545	1.109149508	0.803908766	0.745523081	1.713230989	0.763128839	0.834857609	1.571877087	0.520002095	1.033146988	0.688061327	0.510532034	0.903036361	1.405066389	0.730256605	0.886735159	0.10831365	0.448350277	1.54796106	0.786648905	0.695291327	0.500103507	1.352809347	0.960740751	0.285449177	1.144976284	0.653933685	0.514370294	1.812715916	1.967844675	1.654372762
MGH184	181210_099	81-184-CML220	Ames 27087	CML220	49.7	2	MGH1	1.988057409	0.775140845	0.517697558	0.29661529	1.338384842	1.946369997	0.84935815	0.751350691	0.658109299	1.221472181	1.311041941	1.624096644	0.885653674	1.285937557	0.937410259	1.479478837	0.465806927	1.044066819	1.104456431	1.026161668	0.665548893	2.595197132	0.746212202	1.363062618	1.078629686	0.073067837	0.782329096	1.055363016	0.868490819	2.497620381	0.789840178	0.362324051	0.503486793	0.951003657	0.358712304	0.678250033	0.743638348	0.914390954	1.104976393	0.506246185	2.196074975	1.340594142	2.446142777	1.331960895
MGH185	181210_100	81-185-Tzi9	PI 506247	Tzi9	52	2	MGH1	2.248821004	0.40172641	0.311158041	0.286843942	1.990557203	1.729513053	0.487562616	0.42827463	0.497867189	0.906796627	0.360757873	1.172476791	1.770717381	0.093284987	0.851043147	0.958299456	0.276998434	0.607039768	1.166679871	0.273092738	7.747526982	2.12084463	0.772745937	1.030108842	2.01618479	NA	1.084686128	1.074366769	0.936218521	0.189300565	1.161542817	0.898483285	0.093693656	0.58633923	0.861369219	0.369086931	0.466312309	1.424131898	1.267035339	0.679941367	0.874645829	0.512174343	0.484247573	1.496099495
MGH186	181210_101	81-186-CML108	Ames 27082	CML108	51.3	2	MGH1	1.745903339	1.17302474	1.85707877	1.635536375	1.628179403	0.57215669	1.087240193	1.372038699	0.920484335	1.042774392	2.513049681	1.039331287	1.678313407	0.315913042	1.603037659	1.221372709	0.722161811	1.275013558	1.171832813	0.799959075	0.682631513	1.280795283	1.427330738	1.381145061	1.041800052	0.865426444	1.51383128	1.058636885	0.992291155	0.207605795	0.821440216	1.845956967	0.967679868	0.532757801	0.410864895	0.689055191	0.738986554	1.211248868	2.076321577	0.385089004	1.290050041	0.847125237	1.718981511	1.830222717
MGH187	181210_102	81-187-CM7	Ames 27070	CM7	50.1	2	MGH1	0.675293417	1.525287641	1.23577776	1.239754002	0.320635476	1.094572941	1.115286058	0.939512653	0.492858928	1.187309956	1.620525785	0.579190144	0.612267769	1.200801065	0.931332916	1.009284082	0.62879244	0.752720381	0.871806131	3.928373823	0.609372262	1.160215468	1.633940818	1.164459638	0.658381913	0.903824522	1.163191759	0.990542699	1.104402972	5.5594972	0.50048098	2.783297965	0.615319338	0.409614235	0.577135818	3.569981005	1.551576068	0.584270892	0.938232835	0.272352206	0.759404614	1.420489549	0.970535051	0.861955722
MGH188	181210_103	81-188-NC350	Ames 27171	NC350	50.6	2	MGH1	1.525556694	0.889809582	1.057375505	0.800896518	1.357857819	0.499988917	0.676500011	0.881621985	0.684966116	1.08271549	0.65095589	0.978276841	1.710335106	2.240020905	0.684625453	0.903652796	0.779324791	0.680917071	1.185245413	1.189742581	0.809625085	0.6081136	1.008374417	0.793936815	0.402604957	0.581473981	0.784305121	0.912508179	0.868666672	0.079145974	0.726096382	0.727771277	0.037268988	0.699763734	0.355238266	0.83048581	0.898194529	0.501163787	0.728529968	1.263948704	0.437500414	0.688963032	0.94168858	0.563911398
MGH189	181210_104	81-189-MEF156-55-2	Ames 27135	MEF156-55-2	51.6	2	MGH1	1.585249646	0.521076158	0.446535588	0.413199664	2.391992136	0.33718977	0.543005231	0.421478257	0.528672318	1.022785276	2.658391399	0.805464313	1.422801838	0.047905654	0.80625762	0.948750715	0.540365607	1.000035446	0.904833213	1.897939995	0.466747667	1.083616975	0.774228662	1.636278218	2.639201352	1.368166713	0.954044123	1.272761398	1.185377757	0.342255866	0.513119388	0.509359875	0.045154817	0.922030929	1.300580782	0.614212961	0.606405416	0.383228021	1.148926978	0.66924448	0.77122778	0.460253716	0.542060435	0.770266647
MGH190	181210_105	81-190-A680	Ames 23503	A680	54	2	MGH1	0.732388023	1.133601193	0.468924738	0.647257645	0.443688743	1.333931925	0.893896012	0.63971536	1.008058581	0.920956806	0.278417559	0.934701145	0.587577838	0.35545659	0.775921627	1.035775012	0.240460628	0.423502096	0.758802042	0.496442553	0.424780258	0.86565672	0.907873535	0.914166918	1.04487345	1.139557481	1.00787048	0.932406695	0.820110223	0.115065112	0.324987975	1.023641462	0.70722299	0.099879773	0.563296466	1.469480965	1.166327794	0.919815765	0.985156253	0.155379538	1.197250503	0.584116285	0.677570645	0.655162912
MGH191	181213_009	81-191-Colima 8	PI 620784	Colima 8	29	2	MGH1	0.626086449	0.749775762	0.43404183	0.558189612	0.969906003	0.467846042	0.56420228	0.303079521	0.31480909	1.770999496	0.746077934	0.565228454	0.826438937	0.037488731	0.406592311	0.818221437	0.375236377	0.48534158	0.428749123	0.240873394	0.221382638	0.570149342	0.631459196	0.610666205	0.288966482	0.375746472	0.293607818	0.721952543	0.516594049	0.033711335	0.180277351	0.121430166	0.162780051	0.100754241	0.39952341	0.435320635	0.35684983	0.680665341	1.090615141	0.175773608	1.116403219	1.034356568	0.956314423	0.901399421
MGH192	181213_010	81-192-A632	PI 587140	A632	47.5	2	MGH1	1.88430062	0.782616952	0.460945193	0.45252572	0.581230492	1.009584381	0.441342404	0.591452919	0.682924607	1.10162306	2.223973318	1.016495347	1.991439853	0.064826397	0.941326089	1.040619655	0.445174702	0.754702658	1.405440456	0.209329426	0.493174709	0.897724025	0.753561222	0.73055843	1.042151274	1.415638179	0.806472481	1.296523161	0.943639621	0.120535071	0.840753338	0.816038697	0.66202875	0.44845067	1.084089652	0.523557866	0.514451892	1.187186785	1.283625363	0.468812004	1.195608458	0.742968516	0.499123779	1.114443487
MGH193	181213_011	81-193-M37W	Ames 27133	M37W	49.9	2	MGH1	1.950798868	1.213912376	1.494734669	1.357865378	1.0839497	3.065473624	1.181730663	0.972839181	1.244589615	0.97239167	1.427580818	0.551964302	1.439865591	2.331298573	1.014454651	0.540358351	0.511145172	2.368674295	1.000121445	1.385840904	0.942557115	0.712538834	1.096889348	0.866058951	0.537542507	1.326003266	0.945821929	0.743224518	0.77292677	0.113804413	0.556035179	0.180376522	0.353791395	0.653974302	0.796881584	1.309592844	1.553870745	0.836269958	1.393248908	0.205866001	0.370952202	0.68299929	0.747052895	1.137403586
MGH194	181213_012	81-194-Va99	Ames 24989	Va99	51.4	2	MGH1	2.221059919	0.457759668	0.411241875	0.483688484	0.793850433	1.011343008	0.454692805	0.598639292	0.369871258	0.98929449	0.924326273	0.523088991	1.175517815	0.131506054	0.964681047	1.179901544	0.236533213	0.391447772	0.6836944	0.355748622	0.281372123	0.649291115	1.034860588	0.841214027	0.298410958	1.243792672	0.608888125	0.521926046	0.697637496	0.399991126	0.336663993	0.382679749	0.80768432	0.502728708	0.260106846	0.499162474	0.30554299	0.465198575	0.584060122	0.235678265	0.746027443	1.09774459	0.861072485	0.679517723
MGH195	181213_013	81-195-CO109	PI 587125	CO109	53.6	2	MGH1	1.570433475	1.11535162	0.86921205	0.825254585	1.486432963	2.363319315	0.705932516	0.584127595	0.892700584	0.879651203	1.423043786	0.949554295	0.956221892	0.022465734	1.088877784	1.08417927	0.424777367	0.294010219	1.04216465	0.237495168	0.342701153	0.507021062	0.822490386	1.664587557	2.629812122	0.778278399	0.611976002	0.597656575	0.964619275	0.075349883	1.105961454	0.092574789	0.166876431	0.657402174	0.314492324	0.455501908	0.330067879	1.873630228	1.230728661	0.874390361	1.452524796	0.718623821	0.646399859	0.823291865
MGH196	181213_014	81-196-Oh7B	Ames 19323	Oh7B	53.6	2	MGH1	1.258729679	1.131867439	1.909103582	1.425513263	0.727604427	0.437870329	1.353118625	1.563450951	0.423423142	1.066928036	0.344189463	0.389535459	1.800978667	0.797468929	1.491334391	1.201742229	0.954598303	0.949931414	0.522021193	0.750914177	0.595078028	0.42416422	1.366796718	0.596663625	0.440597191	0.79228344	0.697410571	0.953815045	0.945801696	0.381900877	1.69209678	0.205270134	2.866018476	0.728768173	0.540317174	1.06997485	0.915078413	0.356345773	1.054108836	0.081063997	0.910181814	0.578621196	0.664360937	1.200664362
MGH197	181213_015	81-197-W153R	PI 587154	W153R	47.7	2	MGH1	1.089614916	1.225842099	1.621386985	1.648062061	1.239901054	1.178317509	1.51050841	2.457968864	0.768181718	0.978211909	1.430510859	1.282105503	0.874995659	0.168308353	1.627846201	1.211454222	0.317258853	0.947915969	1.218289114	0.833844405	0.441659175	0.486405534	1.460165852	1.051169662	0.270121853	0.95138319	0.488091224	0.930007237	1.358309114	0.696299219	0.263264109	0.307366098	0.775735772	0.156240586	0.162776662	0.715941338	0.8781675	1.060392679	0.980950292	0.868748363	1.931420807	0.743683781	0.858363415	1.372930136
MGH198	181213_016	81-198-BMW Popcorn	Ames 3940	Burro Mountain White Popcorn	49.1	2	MGH1	0.995488021	0.673397643	0.399033508	0.47068131	0.611588709	0.493844931	0.726392501	0.698614885	0.305250545	1.392209982	0.223526029	0.857438798	0.889850376	0.052401103	1.109905467	1.523409961	0.303462862	0.209002386	0.794054693	0.509906982	0.227754392	0.311735758	0.601696288	0.505622977	0.012677749	0.530267556	0.587870095	0.790011687	1.016006626	0.15552268	0.320452973	0.145228731	0.70178689	0.373705282	0.414498155	0.363067134	0.314922081	0.48960638	0.706366373	0.249074832	0.713953819	0.233365369	0.574881616	0.936942425
MGH199	181213_017	81-199-T232	PI 550522	T232	52.1	2	MGH1	0.665668788	1.405807995	2.493560373	2.243520626	0.764759476	0.437280889	1.061333758	0.999478061	0.723765271	1.214707189	0.556841655	0.674967496	0.719515662	0.37122587	0.264789084	1.093884758	0.533732276	0.744723342	0.59535927	0.589092441	0.880184086	0.525727744	1.467124236	1.062921777	0.694659797	0.928939737	0.640016278	0.836776568	0.681931343	0.148969485	0.43717751	1.164352617	0.154714341	0.114251608	0.285854588	1.038959757	1.554799434	0.342102471	0.786989094	0.169321384	0.823878499	1.225875385	1.270897455	0.667580719
MGH1	181218_005	81-001-Mo45	PI 583350	Mo45	51.8	3	MGH1	0.605360229	0.653639308	0.643930923	0.465335415	1.059837435	2.573347991	0.509151922	0.635619529	0.559359872	0.800234395	0.258712724	1.383052467	0.557109278	0.411652529	1.03110034	0.926562456	0.755439195	0.767154547	1.038396486	0.46717524	0.552969376	0.719947717	0.696019661	0.967960711	0.790104299	0.435210979	1.064191007	1.386489885	0.776360544	0.170978042	1.211846345	1.197016415	1.087613041	1.182102573	0.646829525	0.578089377	0.964653116	1.551551583	1.317144568	2.247311997	0.980887479	0.844147058	0.916166713	0.943639653
MGH2	181218_006	81-002-NC262	PI 531085	NC262	50.3	3	MGH1	0.515051148	0.413393601	0.520264719	0.450059389	0.406264154	0.589799555	0.442712808	0.474745811	0.403059238	1.021581357	0.084975318	0.650873676	0.3518064	0.070726976	1.120822251	1.00966277	0.402486882	0.598499269	1.190471533	0.34821698	0.300846539	0.685255432	0.990710212	0.183965918	0.785032589	0.78679434	0.730901876	0.73685939	0.941574575	0.110230957	0.930281169	1.399736233	0.173591107	0.485911039	0.444996788	0.171968857	0.29403066	0.635948231	0.373020616	0.567639764	0.527001254	0.453625727	0.39234835	0.372194209
MGH3	181218_007	81-003-Mo46	PI 583351	Mo46	50.2	3	MGH1	0.49877311	0.369080773	0.184463506	0.183306015	1.037791731	0.620704277	0.143420003	0.26569413	0.202636334	0.778768337	0.254562307	1.828534922	0.572289749	0.307445031	0.211650671	0.912912165	0.230366694	0.210733512	0.485362931	0.576402759	0.164069811	0.387310343	0.418190859	0.522710016	1.522422653	0.455522669	0.443830679	0.543828982	0.641177855	0.04315654	2.071746456	0.075782359	0.041843572	0.322771965	0.507241647	0.284382817	0.323763987	0.368730119	0.359551493	0.048457216	0.846884337	0.343511431	0.400796367	0.451306642
MGH4	181218_008	81-004-Oh40B	NSL 28966	Oh40B	52	3	MGH1	0.668468835	1.085037964	0.973088666	1.481242599	0.626417642	0.578689422	0.9941687	1.002840716	0.665299689	1.025602371	0.869684177	1.073683767	0.706203529	0.655612132	0.921312573	1.255897121	0.249211003	0.267962139	1.211118558	0.719313938	0.38558094	0.827331461	1.736638523	0.186217267	0.678449588	1.18246424	1.314238902	0.691174034	0.986057328	0.255326208	0.578821915	0.430393905	0.776658779	0.427570417	0.94147047	0.913454324	0.651193898	0.840526568	0.818708595	0.643005776	1.062507288	1.008215072	0.887094923	1.063008932
MGH5	181218_009	81-005-CML321	Ames 27095	CML321	54.8	3	MGH1	1.111739262	0.694379662	0.840573121	0.74008849	1.801569514	1.819810199	0.630238865	0.837831555	0.465970356	0.722012734	2.467306364	1.092560996	1.28189823	1.205515125	0.245435184	0.885513434	0.343237418	2.156579884	0.939505797	0.274099765	1.141040144	0.630378794	0.806374324	15.72266413	1.333502209	0.506562264	0.334920609	0.764921887	1.888426144	0.192370411	1.864097097	1.038945746	0.608154362	3.611093815	0.248324055	0.57941853	0.897181929	2.482881093	1.011698995	2.151083924	0.963108218	1.399249122	1.13852214	1.265650041
MGH7	181218_010	81-007-CML158Q	Ames 27085	CML158Q	54.1	3	MGH1	0.605275416	0.808554412	0.895215165	0.772089242	0.647151028	0.652221807	1.143252458	0.412216171	1.062117449	0.902539239	1.109122567	1.110571142	0.986453432	0.187051739	0.278094816	1.108135843	0.348716308	0.464304615	0.802484414	0.121016567	0.4393053	0.417256035	0.990271733	0.869389094	1.180579683	0.348157022	0.951475328	1.247097548	1.708346138	1.266390134	1.040254656	2.074448683	3.112802653	0.942980797	0.397139277	0.565638782	0.792578167	1.101438341	1.588340995	4.883714222	2.897945875	0.995127312	1.009960944	1.204617288
MGH8	181218_011	81-008-NC222	Ames 12729	NC222	55.5	3	MGH1	0.913269526	0.321764061	0.166173647	0.113767953	1.937471197	1.935098331	1.69578875	0.645501938	0.595935254	0.787178737	0.792412864	1.526197106	1.214967324	1.089109635	0.859844006	0.966319831	1.921368064	1.119751262	1.024054693	0.212829205	0.600065244	2.187052551	1.129375386	0.322373597	0.487433982	0.157216021	0.76486218	1.60207478	1.109139732	0.441927514	1.057441328	0.428686716	0.884351279	0.834179581	0.297691102	1.217162984	0.769624948	2.967009318	0.987673202	3.157366498	1.39535622	0.772686437	1.222503989	1.043388996
